year,carrier,salida,llegada,dif
2013,MQ,2013-12-31T13:00:00Z,2022-05-23T13:40:00Z,4413640
2013,B6,2013-12-31T13:00:00Z,2022-05-23T13:20:00Z,4413620
2013,US,2013-12-31T13:00:00Z,2022-05-23T13:45:00Z,4413645
2013,B6,2013-12-31T13:00:00Z,2022-05-23T13:42:00Z,4413642
2013,AA,2013-12-31T13:00:00Z,2022-05-23T13:50:00Z,4413650
2013,AA,2013-12-31T13:00:00Z,2022-05-23T13:05:00Z,4413605
2013,B6,2013-12-31T13:00:00Z,2022-05-23T13:50:00Z,4413650
2013,MQ,2013-12-31T13:00:00Z,2022-05-23T13:55:00Z,4413655
2013,UA,2013-12-31T13:00:00Z,2022-05-23T13:54:00Z,4413654
2013,B6,2013-12-31T14:00:00Z,2022-05-23T14:00:00Z,4413600
2013,AA,2013-12-31T14:00:00Z,2022-05-23T14:00:00Z,4413600
2013,MQ,2013-12-31T13:00:00Z,2022-05-23T13:59:00Z,4413659
2013,DL,2013-12-31T14:00:00Z,2022-05-23T14:00:00Z,4413600
2013,DL,2013-12-31T14:00:00Z,2022-05-23T14:00:00Z,4413600
2013,UA,2013-12-31T13:00:00Z,2022-05-23T13:44:00Z,4413644
2013,B6,2013-12-31T14:00:00Z,2022-05-23T14:00:00Z,4413600
2013,B6,2013-12-31T14:00:00Z,2022-05-23T14:00:00Z,4413600
2013,DL,2013-12-31T14:00:00Z,2022-05-23T14:00:00Z,4413600
2013,DL,2013-12-31T14:00:00Z,2022-05-23T14:00:00Z,4413600
2013,DL,2013-12-31T14:00:00Z,2022-05-23T14:00:00Z,4413600
2013,B6,2013-12-31T14:00:00Z,2022-05-23T14:05:00Z,4413605
2013,AA,2013-12-31T14:00:00Z,2022-05-23T14:00:00Z,4413600
2013,UA,2013-12-31T14:00:00Z,2022-05-23T14:00:00Z,4413600
2013,UA,2013-12-31T14:00:00Z,2022-05-23T14:10:00Z,4413610
2013,B6,2013-12-31T14:00:00Z,2022-05-23T14:05:00Z,4413605
2013,DL,2013-12-31T14:00:00Z,2022-05-23T14:00:00Z,4413600
2013,EV,2013-12-31T13:00:00Z,2022-05-23T13:40:00Z,4413640
2013,EV,2013-12-31T14:00:00Z,2022-05-23T14:00:00Z,4413600
2013,UA,2013-12-31T13:00:00Z,2022-05-23T13:45:00Z,4413645
2013,VX,2013-12-31T14:00:00Z,2022-05-23T14:05:00Z,4413605
2013,DL,2013-12-31T14:00:00Z,2022-05-23T14:12:00Z,4413612
2013,UA,2013-12-31T13:00:00Z,2022-05-23T13:56:00Z,4413656
2013,B6,2013-12-31T14:00:00Z,2022-05-23T14:08:00Z,4413608
2013,EV,2013-12-31T14:00:00Z,2022-05-23T14:15:00Z,4413615
2013,UA,2013-12-31T14:00:00Z,2022-05-23T14:09:00Z,4413609
2013,UA,2013-12-31T12:00:00Z,2022-05-23T12:49:00Z,4413649
2013,B6,2013-12-31T14:00:00Z,2022-05-23T14:30:00Z,4413630
2013,UA,2013-12-31T13:00:00Z,2022-05-23T13:54:00Z,4413654
2013,VX,2013-12-31T14:00:00Z,2022-05-23T14:20:00Z,4413620
2013,FL,2013-12-31T14:00:00Z,2022-05-23T14:05:00Z,4413605
2013,US,2013-12-31T14:00:00Z,2022-05-23T14:25:00Z,4413625
2013,EV,2013-12-31T12:00:00Z,2022-05-23T12:26:00Z,4413626
2013,UA,2013-12-31T14:00:00Z,2022-05-23T14:00:00Z,4413600
2013,9E,2013-12-31T14:00:00Z,2022-05-23T14:30:00Z,4413630
2013,9E,2013-12-31T14:00:00Z,2022-05-23T14:29:00Z,4413629
2013,DL,2013-12-31T14:00:00Z,2022-05-23T14:05:00Z,4413605
2013,HA,2013-12-31T14:00:00Z,2022-05-23T14:30:00Z,4413630
2013,WN,2013-12-31T14:00:00Z,2022-05-23T14:25:00Z,4413625
2013,UA,2013-12-31T14:00:00Z,2022-05-23T14:29:00Z,4413629
2013,UA,2013-12-31T14:00:00Z,2022-05-23T14:29:00Z,4413629
2013,B6,2013-12-31T14:00:00Z,2022-05-23T14:21:00Z,4413621
2013,WN,2013-12-31T14:00:00Z,2022-05-23T14:35:00Z,4413635
2013,B6,2013-12-31T14:00:00Z,2022-05-23T14:30:00Z,4413630
2013,EV,2013-12-31T13:00:00Z,2022-05-23T13:54:00Z,4413654
2013,B6,2013-12-31T14:00:00Z,2022-05-23T14:36:00Z,4413636
2013,B6,2013-12-31T14:00:00Z,2022-05-23T14:20:00Z,4413620
2013,UA,2013-12-31T14:00:00Z,2022-05-23T14:30:00Z,4413630
2013,AA,2013-12-31T14:00:00Z,2022-05-23T14:45:00Z,4413645
2013,DL,2013-12-31T14:00:00Z,2022-05-23T14:30:00Z,4413630
2013,AA,2013-12-31T14:00:00Z,2022-05-23T14:45:00Z,4413645
2013,EV,2013-12-31T14:00:00Z,2022-05-23T14:50:00Z,4413650
2013,9E,2013-12-31T14:00:00Z,2022-05-23T14:59:00Z,4413659
2013,EV,2013-12-31T14:00:00Z,2022-05-23T14:50:00Z,4413650
2013,FL,2013-12-31T14:00:00Z,2022-05-23T14:50:00Z,4413650
2013,EV,2013-12-31T13:00:00Z,2022-05-23T13:29:00Z,4413629
2013,VX,2013-12-31T14:00:00Z,2022-05-23T14:45:00Z,4413645
2013,EV,2013-12-31T15:00:00Z,2022-05-23T15:00:00Z,4413600
2013,B6,2013-12-31T15:00:00Z,2022-05-23T15:00:00Z,4413600
2013,B6,2013-12-31T14:00:00Z,2022-05-23T14:53:00Z,4413653
2013,UA,2013-12-31T14:00:00Z,2022-05-23T14:57:00Z,4413657
2013,B6,2013-12-31T15:00:00Z,2022-05-23T15:00:00Z,4413600
2013,UA,2013-12-31T15:00:00Z,2022-05-23T15:00:00Z,4413600
2013,US,2013-12-31T15:00:00Z,2022-05-23T15:05:00Z,4413605
2013,UA,2013-12-31T14:00:00Z,2022-05-23T14:48:00Z,4413648
2013,AA,2013-12-31T15:00:00Z,2022-05-23T15:15:00Z,4413615
2013,EV,2013-12-31T15:00:00Z,2022-05-23T15:10:00Z,4413610
2013,B6,2013-12-31T14:00:00Z,2022-05-23T14:47:00Z,4413647
2013,MQ,2013-12-31T15:00:00Z,2022-05-23T15:20:00Z,4413620
2013,DL,2013-12-31T15:00:00Z,2022-05-23T15:15:00Z,4413615
2013,AA,2013-12-31T15:00:00Z,2022-05-23T15:25:00Z,4413625
2013,B6,2013-12-31T15:00:00Z,2022-05-23T15:30:00Z,4413630
2013,US,2013-12-31T15:00:00Z,2022-05-23T15:15:00Z,4413615
2013,US,2013-12-31T15:00:00Z,2022-05-23T15:15:00Z,4413615
2013,UA,2013-12-31T15:00:00Z,2022-05-23T15:15:00Z,4413615
2013,B6,2013-12-31T14:00:00Z,2022-05-23T14:10:00Z,4413610
2013,DL,2013-12-31T15:00:00Z,2022-05-23T15:00:00Z,4413600
2013,B6,2013-12-31T13:00:00Z,2022-05-23T13:49:00Z,4413649
2013,EV,2013-12-31T15:00:00Z,2022-05-23T15:29:00Z,4413629
2013,US,2013-12-31T15:00:00Z,2022-05-23T15:25:00Z,4413625
2013,UA,2013-12-31T15:00:00Z,2022-05-23T15:25:00Z,4413625
2013,DL,2013-12-31T15:00:00Z,2022-05-23T15:30:00Z,4413630
2013,UA,2013-12-31T15:00:00Z,2022-05-23T15:09:00Z,4413609
2013,DL,2013-12-31T15:00:00Z,2022-05-23T15:25:00Z,4413625
2013,VX,2013-12-31T15:00:00Z,2022-05-23T15:30:00Z,4413630
2013,MQ,2013-12-31T15:00:00Z,2022-05-23T15:30:00Z,4413630
2013,B6,2013-12-31T15:00:00Z,2022-05-23T15:40:00Z,4413640
2013,EV,2013-12-31T15:00:00Z,2022-05-23T15:41:00Z,4413641
2013,VX,2013-12-31T15:00:00Z,2022-05-23T15:35:00Z,4413635
2013,B6,2013-12-31T15:00:00Z,2022-05-23T15:48:00Z,4413648
2013,US,2013-12-31T15:00:00Z,2022-05-23T15:30:00Z,4413630
2013,EV,2013-12-31T15:00:00Z,2022-05-23T15:47:00Z,4413647
2013,EV,2013-12-31T14:00:00Z,2022-05-23T14:45:00Z,4413645
2013,AA,2013-12-31T15:00:00Z,2022-05-23T15:40:00Z,4413640
2013,AA,2013-12-31T14:00:00Z,2022-05-23T14:10:00Z,4413610
2013,WN,2013-12-31T14:00:00Z,2022-05-23T14:50:00Z,4413650
2013,B6,2013-12-31T15:00:00Z,2022-05-23T15:21:00Z,4413621
2013,MQ,2013-12-31T15:00:00Z,2022-05-23T15:55:00Z,4413655
2013,EV,2013-12-31T15:00:00Z,2022-05-23T15:59:00Z,4413659
2013,DL,2013-12-31T16:00:00Z,2022-05-23T16:00:00Z,4413600
2013,EV,2013-12-31T15:00:00Z,2022-05-23T15:01:00Z,4413601
2013,DL,2013-12-31T15:00:00Z,2022-05-23T15:59:00Z,4413659
2013,DL,2013-12-31T16:00:00Z,2022-05-23T16:00:00Z,4413600
2013,DL,2013-12-31T16:00:00Z,2022-05-23T16:00:00Z,4413600
2013,MQ,2013-12-31T16:00:00Z,2022-05-23T16:00:00Z,4413600
2013,DL,2013-12-31T15:00:00Z,2022-05-23T15:30:00Z,4413630
2013,EV,2013-12-31T15:00:00Z,2022-05-23T15:12:00Z,4413612
2013,UA,2013-12-31T16:00:00Z,2022-05-23T16:04:00Z,4413604
2013,UA,2013-12-31T14:00:00Z,2022-05-23T14:46:00Z,4413646
2013,AA,2013-12-31T16:00:00Z,2022-05-23T16:15:00Z,4413615
2013,UA,2013-12-31T16:00:00Z,2022-05-23T16:24:00Z,4413624
2013,DL,2013-12-31T16:00:00Z,2022-05-23T16:10:00Z,4413610
2013,EV,2013-12-31T15:00:00Z,2022-05-23T15:10:00Z,4413610
2013,EV,2013-12-31T16:00:00Z,2022-05-23T16:25:00Z,4413625
2013,MQ,2013-12-31T16:00:00Z,2022-05-23T16:25:00Z,4413625
2013,B6,2013-12-31T16:00:00Z,2022-05-23T16:12:00Z,4413612
2013,UA,2013-12-31T16:00:00Z,2022-05-23T16:06:00Z,4413606
2013,WN,2013-12-31T16:00:00Z,2022-05-23T16:05:00Z,4413605
2013,UA,2013-12-31T16:00:00Z,2022-05-23T16:25:00Z,4413625
2013,AA,2013-12-31T16:00:00Z,2022-05-23T16:30:00Z,4413630
2013,US,2013-12-31T16:00:00Z,2022-05-23T16:30:00Z,4413630
2013,EV,2013-12-31T16:00:00Z,2022-05-23T16:25:00Z,4413625
2013,UA,2013-12-31T16:00:00Z,2022-05-23T16:34:00Z,4413634
2013,UA,2013-12-31T16:00:00Z,2022-05-23T16:29:00Z,4413629
2013,9E,2013-12-31T16:00:00Z,2022-05-23T16:35:00Z,4413635
2013,MQ,2013-12-31T16:00:00Z,2022-05-23T16:35:00Z,4413635
2013,AA,2013-12-31T16:00:00Z,2022-05-23T16:40:00Z,4413640
2013,DL,2013-12-31T16:00:00Z,2022-05-23T16:40:00Z,4413640
2013,DL,2013-12-31T16:00:00Z,2022-05-23T16:40:00Z,4413640
2013,DL,2013-12-31T16:00:00Z,2022-05-23T16:29:00Z,4413629
2013,UA,2013-12-31T16:00:00Z,2022-05-23T16:41:00Z,4413641
2013,WN,2013-12-31T16:00:00Z,2022-05-23T16:45:00Z,4413645
2013,DL,2013-12-31T15:00:00Z,2022-05-23T15:05:00Z,4413605
2013,YV,2013-12-31T16:00:00Z,2022-05-23T16:50:00Z,4413650
2013,DL,2013-12-31T16:00:00Z,2022-05-23T16:45:00Z,4413645
2013,B6,2013-12-31T16:00:00Z,2022-05-23T16:47:00Z,4413647
2013,UA,2013-12-31T16:00:00Z,2022-05-23T16:47:00Z,4413647
2013,EV,2013-12-31T16:00:00Z,2022-05-23T16:29:00Z,4413629
2013,EV,2013-12-31T16:00:00Z,2022-05-23T16:55:00Z,4413655
2013,EV,2013-12-31T16:00:00Z,2022-05-23T16:55:00Z,4413655
2013,MQ,2013-12-31T17:00:00Z,2022-05-23T17:00:00Z,4413600
2013,AA,2013-12-31T17:00:00Z,2022-05-23T17:00:00Z,4413600
2013,B6,2013-12-31T17:00:00Z,2022-05-23T17:00:00Z,4413600
2013,B6,2013-12-31T17:00:00Z,2022-05-23T17:00:00Z,4413600
2013,US,2013-12-31T17:00:00Z,2022-05-23T17:00:00Z,4413600
2013,9E,2013-12-31T17:00:00Z,2022-05-23T17:00:00Z,4413600
2013,AA,2013-12-31T16:00:00Z,2022-05-23T16:45:00Z,4413645
2013,DL,2013-12-31T16:00:00Z,2022-05-23T16:15:00Z,4413615
2013,UA,2013-12-31T16:00:00Z,2022-05-23T16:52:00Z,4413652
2013,DL,2013-12-31T17:00:00Z,2022-05-23T17:00:00Z,4413600
2013,UA,2013-12-31T17:00:00Z,2022-05-23T17:00:00Z,4413600
2013,WN,2013-12-31T17:00:00Z,2022-05-23T17:05:00Z,4413605
2013,AA,2013-12-31T17:00:00Z,2022-05-23T17:10:00Z,4413610
2013,DL,2013-12-31T17:00:00Z,2022-05-23T17:00:00Z,4413600
2013,DL,2013-12-31T17:00:00Z,2022-05-23T17:00:00Z,4413600
2013,EV,2013-12-31T16:00:00Z,2022-05-23T16:53:00Z,4413653
2013,MQ,2013-12-31T17:00:00Z,2022-05-23T17:05:00Z,4413605
2013,WN,2013-12-31T16:00:00Z,2022-05-23T16:50:00Z,4413650
2013,EV,2013-12-31T16:00:00Z,2022-05-23T16:29:00Z,4413629
2013,MQ,2013-12-31T16:00:00Z,2022-05-23T16:55:00Z,4413655
2013,UA,2013-12-31T17:00:00Z,2022-05-23T17:11:00Z,4413611
2013,MQ,2013-12-31T17:00:00Z,2022-05-23T17:20:00Z,4413620
2013,EV,2013-12-31T17:00:00Z,2022-05-23T17:21:00Z,4413621
2013,UA,2013-12-31T17:00:00Z,2022-05-23T17:30:00Z,4413630
2013,EV,2013-12-31T17:00:00Z,2022-05-23T17:15:00Z,4413615
2013,MQ,2013-12-31T17:00:00Z,2022-05-23T17:20:00Z,4413620
2013,AA,2013-12-31T17:00:00Z,2022-05-23T17:25:00Z,4413625
2013,EV,2013-12-31T17:00:00Z,2022-05-23T17:30:00Z,4413630
2013,FL,2013-12-31T16:00:00Z,2022-05-23T16:51:00Z,4413651
2013,UA,2013-12-31T17:00:00Z,2022-05-23T17:30:00Z,4413630
2013,EV,2013-12-31T14:00:00Z,2022-05-23T14:29:00Z,4413629
2013,B6,2013-12-31T17:00:00Z,2022-05-23T17:30:00Z,4413630
2013,DL,2013-12-31T17:00:00Z,2022-05-23T17:35:00Z,4413635
2013,9E,2013-12-31T17:00:00Z,2022-05-23T17:40:00Z,4413640
2013,DL,2013-12-31T17:00:00Z,2022-05-23T17:45:00Z,4413645
2013,UA,2013-12-31T15:00:00Z,2022-05-23T15:51:00Z,4413651
2013,UA,2013-12-31T17:00:00Z,2022-05-23T17:40:00Z,4413640
2013,UA,2013-12-31T17:00:00Z,2022-05-23T17:42:00Z,4413642
2013,AA,2013-12-31T17:00:00Z,2022-05-23T17:50:00Z,4413650
2013,B6,2013-12-31T17:00:00Z,2022-05-23T17:47:00Z,4413647
2013,UA,2013-12-31T17:00:00Z,2022-05-23T17:49:00Z,4413649
2013,DL,2013-12-31T17:00:00Z,2022-05-23T17:45:00Z,4413645
2013,DL,2013-12-31T17:00:00Z,2022-05-23T17:46:00Z,4413646
2013,AA,2013-12-31T17:00:00Z,2022-05-23T17:55:00Z,4413655
2013,WN,2013-12-31T17:00:00Z,2022-05-23T17:45:00Z,4413645
2013,UA,2013-12-31T18:00:00Z,2022-05-23T18:00:00Z,4413600
2013,US,2013-12-31T17:00:00Z,2022-05-23T17:59:00Z,4413659
2013,B6,2013-12-31T17:00:00Z,2022-05-23T17:06:00Z,4413606
2013,US,2013-12-31T18:00:00Z,2022-05-23T18:00:00Z,4413600
2013,AA,2013-12-31T18:00:00Z,2022-05-23T18:00:00Z,4413600
2013,EV,2013-12-31T17:00:00Z,2022-05-23T17:59:00Z,4413659
2013,MQ,2013-12-31T17:00:00Z,2022-05-23T17:59:00Z,4413659
2013,B6,2013-12-31T17:00:00Z,2022-05-23T17:46:00Z,4413646
2013,UA,2013-12-31T18:00:00Z,2022-05-23T18:00:00Z,4413600
2013,AA,2013-12-31T17:00:00Z,2022-05-23T17:59:00Z,4413659
2013,B6,2013-12-31T18:00:00Z,2022-05-23T18:10:00Z,4413610
2013,DL,2013-12-31T18:00:00Z,2022-05-23T18:00:00Z,4413600
2013,DL,2013-12-31T18:00:00Z,2022-05-23T18:00:00Z,4413600
2013,DL,2013-12-31T18:00:00Z,2022-05-23T18:00:00Z,4413600
2013,EV,2013-12-31T18:00:00Z,2022-05-23T18:00:00Z,4413600
2013,VX,2013-12-31T18:00:00Z,2022-05-23T18:00:00Z,4413600
2013,UA,2013-12-31T18:00:00Z,2022-05-23T18:10:00Z,4413610
2013,9E,2013-12-31T18:00:00Z,2022-05-23T18:15:00Z,4413615
2013,WN,2013-12-31T17:00:00Z,2022-05-23T17:50:00Z,4413650
2013,UA,2013-12-31T18:00:00Z,2022-05-23T18:10:00Z,4413610
2013,DL,2013-12-31T18:00:00Z,2022-05-23T18:15:00Z,4413615
2013,WN,2013-12-31T17:00:00Z,2022-05-23T17:15:00Z,4413615
2013,B6,2013-12-31T18:00:00Z,2022-05-23T18:12:00Z,4413612
2013,US,2013-12-31T18:00:00Z,2022-05-23T18:15:00Z,4413615
2013,US,2013-12-31T18:00:00Z,2022-05-23T18:15:00Z,4413615
2013,WN,2013-12-31T17:00:00Z,2022-05-23T17:45:00Z,4413645
2013,DL,2013-12-31T17:00:00Z,2022-05-23T17:00:00Z,4413600
2013,WN,2013-12-31T18:00:00Z,2022-05-23T18:15:00Z,4413615
2013,AA,2013-12-31T18:00:00Z,2022-05-23T18:20:00Z,4413620
2013,EV,2013-12-31T18:00:00Z,2022-05-23T18:25:00Z,4413625
2013,EV,2013-12-31T18:00:00Z,2022-05-23T18:27:00Z,4413627
2013,DL,2013-12-31T18:00:00Z,2022-05-23T18:30:00Z,4413630
2013,UA,2013-12-31T18:00:00Z,2022-05-23T18:25:00Z,4413625
2013,MQ,2013-12-31T18:00:00Z,2022-05-23T18:20:00Z,4413620
2013,B6,2013-12-31T18:00:00Z,2022-05-23T18:30:00Z,4413630
2013,B6,2013-12-31T18:00:00Z,2022-05-23T18:29:00Z,4413629
2013,B6,2013-12-31T18:00:00Z,2022-05-23T18:30:00Z,4413630
2013,EV,2013-12-31T18:00:00Z,2022-05-23T18:29:00Z,4413629
2013,US,2013-12-31T18:00:00Z,2022-05-23T18:45:00Z,4413645
2013,B6,2013-12-31T18:00:00Z,2022-05-23T18:26:00Z,4413626
2013,DL,2013-12-31T18:00:00Z,2022-05-23T18:45:00Z,4413645
2013,AA,2013-12-31T18:00:00Z,2022-05-23T18:45:00Z,4413645
2013,AA,2013-12-31T18:00:00Z,2022-05-23T18:45:00Z,4413645
2013,EV,2013-12-31T18:00:00Z,2022-05-23T18:47:00Z,4413647
2013,B6,2013-12-31T18:00:00Z,2022-05-23T18:00:00Z,4413600
2013,WN,2013-12-31T18:00:00Z,2022-05-23T18:55:00Z,4413655
2013,US,2013-12-31T18:00:00Z,2022-05-23T18:55:00Z,4413655
2013,AA,2013-12-31T18:00:00Z,2022-05-23T18:50:00Z,4413650
2013,DL,2013-12-31T19:00:00Z,2022-05-23T19:00:00Z,4413600
2013,B6,2013-12-31T18:00:00Z,2022-05-23T18:59:00Z,4413659
2013,MQ,2013-12-31T18:00:00Z,2022-05-23T18:55:00Z,4413655
2013,UA,2013-12-31T18:00:00Z,2022-05-23T18:50:00Z,4413650
2013,UA,2013-12-31T19:00:00Z,2022-05-23T19:00:00Z,4413600
2013,UA,2013-12-31T19:00:00Z,2022-05-23T19:00:00Z,4413600
2013,B6,2013-12-31T18:00:00Z,2022-05-23T18:59:00Z,4413659
2013,B6,2013-12-31T19:00:00Z,2022-05-23T19:00:00Z,4413600
2013,DL,2013-12-31T18:00:00Z,2022-05-23T18:35:00Z,4413635
2013,UA,2013-12-31T19:00:00Z,2022-05-23T19:00:00Z,4413600
2013,B6,2013-12-31T18:00:00Z,2022-05-23T18:14:00Z,4413614
2013,EV,2013-12-31T19:00:00Z,2022-05-23T19:08:00Z,4413608
2013,UA,2013-12-31T18:00:00Z,2022-05-23T18:45:00Z,4413645
2013,EV,2013-12-31T19:00:00Z,2022-05-23T19:06:00Z,4413606
2013,DL,2013-12-31T19:00:00Z,2022-05-23T19:15:00Z,4413615
2013,UA,2013-12-31T19:00:00Z,2022-05-23T19:10:00Z,4413610
2013,9E,2013-12-31T19:00:00Z,2022-05-23T19:30:00Z,4413630
2013,WN,2013-12-31T18:00:00Z,2022-05-23T18:40:00Z,4413640
2013,B6,2013-12-31T18:00:00Z,2022-05-23T18:59:00Z,4413659
2013,VX,2013-12-31T18:00:00Z,2022-05-23T18:00:00Z,4413600
2013,B6,2013-12-31T19:00:00Z,2022-05-23T19:29:00Z,4413629
2013,MQ,2013-12-31T19:00:00Z,2022-05-23T19:25:00Z,4413625
2013,EV,2013-12-31T19:00:00Z,2022-05-23T19:25:00Z,4413625
2013,DL,2013-12-31T19:00:00Z,2022-05-23T19:40:00Z,4413640
2013,B6,2013-12-31T19:00:00Z,2022-05-23T19:29:00Z,4413629
2013,FL,2013-12-31T19:00:00Z,2022-05-23T19:25:00Z,4413625
2013,DL,2013-12-31T19:00:00Z,2022-05-23T19:35:00Z,4413635
2013,YV,2013-12-31T19:00:00Z,2022-05-23T19:32:00Z,4413632
2013,UA,2013-12-31T19:00:00Z,2022-05-23T19:30:00Z,4413630
2013,B6,2013-12-31T19:00:00Z,2022-05-23T19:19:00Z,4413619
2013,MQ,2013-12-31T17:00:00Z,2022-05-23T17:15:00Z,4413615
2013,B6,2013-12-31T19:00:00Z,2022-05-23T19:37:00Z,4413637
2013,EV,2013-12-31T19:00:00Z,2022-05-23T19:30:00Z,4413630
2013,9E,2013-12-31T19:00:00Z,2022-05-23T19:41:00Z,4413641
2013,B6,2013-12-31T19:00:00Z,2022-05-23T19:44:00Z,4413644
2013,UA,2013-12-31T19:00:00Z,2022-05-23T19:30:00Z,4413630
2013,US,2013-12-31T19:00:00Z,2022-05-23T19:50:00Z,4413650
2013,MQ,2013-12-31T18:00:00Z,2022-05-23T18:55:00Z,4413655
2013,EV,2013-12-31T19:00:00Z,2022-05-23T19:44:00Z,4413644
2013,AA,2013-12-31T19:00:00Z,2022-05-23T19:50:00Z,4413650
2013,MQ,2013-12-31T19:00:00Z,2022-05-23T19:55:00Z,4413655
2013,UA,2013-12-31T19:00:00Z,2022-05-23T19:45:00Z,4413645
2013,UA,2013-12-31T19:00:00Z,2022-05-23T19:50:00Z,4413650
2013,MQ,2013-12-31T19:00:00Z,2022-05-23T19:50:00Z,4413650
2013,9E,2013-12-31T19:00:00Z,2022-05-23T19:54:00Z,4413654
2013,9E,2013-12-31T19:00:00Z,2022-05-23T19:50:00Z,4413650
2013,9E,2013-12-31T19:00:00Z,2022-05-23T19:59:00Z,4413659
2013,MQ,2013-12-31T19:00:00Z,2022-05-23T19:55:00Z,4413655
2013,UA,2013-12-31T19:00:00Z,2022-05-23T19:45:00Z,4413645
2013,AA,2013-12-31T19:00:00Z,2022-05-23T19:55:00Z,4413655
2013,B6,2013-12-31T19:00:00Z,2022-05-23T19:46:00Z,4413646
2013,EV,2013-12-31T20:00:00Z,2022-05-23T20:00:00Z,4413600
2013,MQ,2013-12-31T19:00:00Z,2022-05-23T19:55:00Z,4413655
2013,AA,2013-12-31T19:00:00Z,2022-05-23T19:55:00Z,4413655
2013,AA,2013-12-31T19:00:00Z,2022-05-23T19:55:00Z,4413655
2013,DL,2013-12-31T20:00:00Z,2022-05-23T20:00:00Z,4413600
2013,MQ,2013-12-31T20:00:00Z,2022-05-23T20:00:00Z,4413600
2013,DL,2013-12-31T18:00:00Z,2022-05-23T18:59:00Z,4413659
2013,DL,2013-12-31T19:00:00Z,2022-05-23T19:45:00Z,4413645
2013,MQ,2013-12-31T20:00:00Z,2022-05-23T20:00:00Z,4413600
2013,MQ,2013-12-31T20:00:00Z,2022-05-23T20:00:00Z,4413600
2013,DL,2013-12-31T20:00:00Z,2022-05-23T20:00:00Z,4413600
2013,EV,2013-12-31T20:00:00Z,2022-05-23T20:00:00Z,4413600
2013,UA,2013-12-31T18:00:00Z,2022-05-23T18:59:00Z,4413659
2013,EV,2013-12-31T20:00:00Z,2022-05-23T20:00:00Z,4413600
2013,UA,2013-12-31T20:00:00Z,2022-05-23T20:00:00Z,4413600
2013,UA,2013-12-31T20:00:00Z,2022-05-23T20:05:00Z,4413605
2013,UA,2013-12-31T19:00:00Z,2022-05-23T19:19:00Z,4413619
2013,MQ,2013-12-31T20:00:00Z,2022-05-23T20:15:00Z,4413615
2013,MQ,2013-12-31T19:00:00Z,2022-05-23T19:55:00Z,4413655
2013,MQ,2013-12-31T20:00:00Z,2022-05-23T20:15:00Z,4413615
2013,EV,2013-12-31T20:00:00Z,2022-05-23T20:16:00Z,4413616
2013,UA,2013-12-31T19:00:00Z,2022-05-23T19:57:00Z,4413657
2013,AA,2013-12-31T20:00:00Z,2022-05-23T20:10:00Z,4413610
2013,AA,2013-12-31T20:00:00Z,2022-05-23T20:10:00Z,4413610
2013,EV,2013-12-31T20:00:00Z,2022-05-23T20:20:00Z,4413620
2013,UA,2013-12-31T20:00:00Z,2022-05-23T20:05:00Z,4413605
2013,MQ,2013-12-31T20:00:00Z,2022-05-23T20:20:00Z,4413620
2013,DL,2013-12-31T20:00:00Z,2022-05-23T20:15:00Z,4413615
2013,EV,2013-12-31T19:00:00Z,2022-05-23T19:52:00Z,4413652
2013,B6,2013-12-31T19:00:00Z,2022-05-23T19:59:00Z,4413659
2013,UA,2013-12-31T20:00:00Z,2022-05-23T20:15:00Z,4413615
2013,DL,2013-12-31T20:00:00Z,2022-05-23T20:15:00Z,4413615
2013,EV,2013-12-31T20:00:00Z,2022-05-23T20:00:00Z,4413600
2013,B6,2013-12-31T19:00:00Z,2022-05-23T19:50:00Z,4413650
2013,EV,2013-12-31T18:00:00Z,2022-05-23T18:25:00Z,4413625
2013,B6,2013-12-31T20:00:00Z,2022-05-23T20:29:00Z,4413629
2013,UA,2013-12-31T20:00:00Z,2022-05-23T20:16:00Z,4413616
2013,US,2013-12-31T20:00:00Z,2022-05-23T20:35:00Z,4413635
2013,DL,2013-12-31T20:00:00Z,2022-05-23T20:20:00Z,4413620
2013,UA,2013-12-31T20:00:00Z,2022-05-23T20:30:00Z,4413630
2013,B6,2013-12-31T20:00:00Z,2022-05-23T20:30:00Z,4413630
2013,DL,2013-12-31T20:00:00Z,2022-05-23T20:30:00Z,4413630
2013,MQ,2013-12-31T20:00:00Z,2022-05-23T20:25:00Z,4413625
2013,AA,2013-12-31T20:00:00Z,2022-05-23T20:30:00Z,4413630
2013,AA,2013-12-31T20:00:00Z,2022-05-23T20:40:00Z,4413640
2013,UA,2013-12-31T20:00:00Z,2022-05-23T20:29:00Z,4413629
2013,US,2013-12-31T20:00:00Z,2022-05-23T20:00:00Z,4413600
2013,EV,2013-12-31T20:00:00Z,2022-05-23T20:31:00Z,4413631
2013,US,2013-12-31T20:00:00Z,2022-05-23T20:44:00Z,4413644
2013,9E,2013-12-31T20:00:00Z,2022-05-23T20:50:00Z,4413650
2013,DL,2013-12-31T20:00:00Z,2022-05-23T20:35:00Z,4413635
2013,AA,2013-12-31T20:00:00Z,2022-05-23T20:45:00Z,4413645
2013,DL,2013-12-31T20:00:00Z,2022-05-23T20:50:00Z,4413650
2013,WN,2013-12-31T20:00:00Z,2022-05-23T20:50:00Z,4413650
2013,AA,2013-12-31T20:00:00Z,2022-05-23T20:50:00Z,4413650
2013,B6,2013-12-31T21:00:00Z,2022-05-23T21:00:00Z,4413600
